,Time,User,Tweet
442,2022-02-24 11:24:29,AJENews,RT @AJEnglish: Watch the moment a missile hit Ivano-Frankivsk airport in western Ukraine after Russian forces launched an attack on the cou…
443,2022-02-24 09:39:35,AJENews,"Timeline: Putin attacks Ukraine – how it happened

https://t.co/XaBlxPuftE https://t.co/nVv6WM0Gh5"
444,2022-02-24 09:28:35,AJENews,RT @AJEnglish: Video images show Russian military vehicles moving across Ukraine’s frontiers with Belarus and annexed Crimea after Russia l…
445,2022-02-24 09:23:50,AJENews,"Dozens of Russian forces killed, Ukraine says

Live updates:

https://t.co/e7I7tSazdC https://t.co/E7JcFPYn2R"
446,2022-02-24 09:07:55,AJENews,"Ukraine asks Turkey to shut Black Sea waterways to Russian warships

Live updates:

https://t.co/e7I7tSazdC https://t.co/Lky3gjYEeB"
447,2022-02-24 09:04:49,AJENews,"RT @AJEnglish: Watch the moment Russia's President Putin announced a military operation in Ukraine’s Donbas region, warning other nations o…"
448,2022-02-24 09:04:43,AJENews,"Belarusian forces not taking part in invasion, Lukashenko claims

Live updates:

https://t.co/e7I7tSazdC"
449,2022-02-24 08:40:39,AJENews,"Russia’s invasion of Ukraine: What we know so far

https://t.co/UOyDyExMvC https://t.co/kXERmntRhF"
450,2022-02-24 08:11:01,AJENews,"Russia-Ukraine: What’s happening in Mariupol?
https://t.co/rJjS6HghUw https://t.co/yp3sHSdyuL"
451,2022-02-24 07:59:19,AJENews,"EU to impose ‘harshest sanctions ever’ on Russia.

Live updates:
https://t.co/4qBjp175oG"
452,2022-02-24 07:58:08,AJENews,Biden vows ‘support’ in call with Ukraine President Zelenskyy https://t.co/0Hh6Rbtw10 https://t.co/Q2Bj8P5FrS
453,2022-02-24 07:52:31,AJENews,"Photos: Russia launches ‘full-scale invasion’ in Ukraine

https://t.co/fD4ENl8IrD https://t.co/8tkbRONSZE"
454,2022-02-24 07:46:30,AJENews,"Russia suspends shipping in the Azov sea: Report 

Live updates:

https://t.co/4qBjp175oG https://t.co/MIfkVwfhRL"
455,2022-02-24 07:22:25,AJENews,RT @AJEnglish: ⭕LIVE: Russia's President Putin has launched a full-scale invasion of Ukraine as Ukrainian President Zelenskyy declares mart…
456,2022-02-24 07:18:27,AJENews,"Queues at cash machines, petrol stations in Mariupol.

Live updates:

https://t.co/4qBjp175oG"
457,2022-02-24 07:02:00,AJENews,"Air raid sirens blaring throughout Kyiv

Live updates:

https://t.co/4qBjp175oG https://t.co/thTsLY4JSa"
458,2022-02-24 06:24:49,AJENews,"Zelenskyy declares martial law, says Ukraine will ‘win https://t.co/4qBjp175oG https://t.co/JIvumTWxUa"
459,2022-02-24 06:04:20,AJENews,World reaction to Putin's 'special military operation' in Ukraine https://t.co/woHt6dZ9kG https://t.co/LU6NzXHwD2
460,2022-02-24 05:45:49,AJENews,"Ukraine leader says Russia attacking ‘our military infrastructure’.

Live updates: 

https://t.co/4qBjp16xz8"
461,2022-02-24 05:01:14,AJENews,"BREAKING: Putin announces military operation, loud explosions heard - Live https://t.co/4qBjp16xz8 https://t.co/KmC79jXexU"
462,2022-02-24 05:00:33,AJENews,BREAKING: Putin orders military operations in eastern Ukraine as UN meets https://t.co/SOChbRve6x https://t.co/XKLxZYg52w
463,2022-02-23 13:15:27,AJENews,"RT @AJEnglish: ⭕ LIVE: President Zelenskyy gives a speech on the Ukraine-Russia crisis.

Follow our blog for the latest updates: https://t.…"
464,2022-02-23 11:05:43,AJENews,BREAKING: Ukraine to declare state of emergency as threat of war looms https://t.co/oXeUHzdQp8 https://t.co/GSctjJl7ri
465,2022-02-23 10:22:11,AJENews,BREAKING: Ukraine’s parliament votes to give permission for civilians to carry firearms https://t.co/oXeUHzdQp8 https://t.co/Oi2B9W6Hyu
466,2022-02-23 10:07:32,AJENews,Russia-Ukraine live updates: Kyiv urges citizens to leave Russia as war fears rise https://t.co/oXeUHzdQp8 https://t.co/7urhxlgDY2
467,2022-02-23 09:59:44,AJENews,Ukrainian lawmakers approve sweeping sanctions on hundreds of Russians - Live https://t.co/oXeUHzdQp8 https://t.co/ApQOVe2H44
468,2022-02-23 07:09:01,AJENews,"BREAKING: Ukraine says one soldier killed, 6 wounded in separatist shelling https://t.co/oXeUHzdQp8 https://t.co/iG0ANE9Dgm"
469,2022-02-23 07:04:30,AJENews,Japan joins sanctions push against Russia - Live https://t.co/oXeUHzdQp8 https://t.co/kcmnjERTi1
470,2022-02-23 05:57:20,AJENews,‘Not peacekeepers at all’: UN chief condemns Russia move https://t.co/oXeUHzdQp8 https://t.co/TQQ1167If8
471,2022-02-22 07:54:41,AJENews,"RT @AJEnglish: Footage shows military vehicles on the outskirts of the rebel-held city of Donetsk in Ukraine, hours after Russia's Presiden…"
472,2022-02-21 07:18:28,AJENews,BREAKING: Fighter jet crashes in Iran’s Tabriz https://t.co/McVf6Ogpyb https://t.co/RSgLaEX5IY
473,2022-02-19 13:59:33,AJENews,BREAKING: At least 13 killed by suicide bomber in central Somalia https://t.co/qkH7bpZfrq https://t.co/ORnmEh7tyX
474,2022-02-11 21:03:50,AJENews,"RT @AJEnglish: Brandon Jackson has been granted parole and will be freed from prison after 25 years.

Join our Twitter Space as we discuss…"
475,2022-02-10 20:02:04,AJENews,"RT @AJEnglish: Brandon Jackson has been in prison in Louisiana for 25 years on a non-unanimous jury conviction, but on Friday he could be f…"
476,2022-02-09 15:44:30,AJENews,BREAKING: UN court orders Uganda to pay $325m in reparations to DR Congo https://t.co/Etm5WS7ahT https://t.co/ntrsBNgjma
477,2022-02-06 11:46:14,AJENews,"RT @AJEnglish: “My heart is aching too much for him.” 

A rescue operation that captured the world’s attention has come to a tragic end.…"
478,2022-02-05 20:52:49,AJENews,BREAKING: Rescuers extract Moroccan boy trapped in a well for 5 days https://t.co/RQ7w43SdUj https://t.co/xJ1z58A7O6
479,2022-02-04 13:08:22,AJENews,RT @AJEnglish: ⚡Here's everything you need to know about the #Beijing2022 Winter Olympics 👇 https://t.co/dvRndgztin
480,2022-02-04 09:39:15,AJENews,"RT @AJEnglish: THREAD 👇

The 2022 Winter Olympics have kicked off under a cloud of COVID restrictions, diplomatic boycotts and questions ov…"
481,2022-02-03 13:37:04,AJENews,RT @AJEnglish: Biden says that the leader of ISIL has been ‘removed from the battlefield’ after a US operation in Syria’s Idlib. At least t…
482,2022-02-03 13:31:40,AJENews,BREAKING: Biden: Raid in Syria has taken ISIL leader ‘off the battlefield’ https://t.co/K2Cf3HgAYe https://t.co/Eh6LcQLbdO
483,2022-02-02 10:46:22,AJENews,BREAKING: Dozens killed in attack on DRC camp for displaced people https://t.co/8V4xE8IuQk https://t.co/8mFWE8UVHz
484,2022-02-01 16:55:22,AJENews,BREAKING: Heavy gunfire heard near presidential palace in Guinea-Bissau https://t.co/0guLkSTJB3 https://t.co/AsKGdpZLfy
485,2022-02-01 09:06:40,AJENews,BREAKING: Israel imposing ‘apartheid’ on Palestinians: Amnesty https://t.co/EGxWK011bf https://t.co/cD2cVWhONB
486,2022-01-31 14:56:39,AJENews,BREAKING: ‘Partygate’ report slams ‘failures of leadership’ in UK https://t.co/vfK2wmms8Z https://t.co/hs6V4RKyus
487,2022-01-28 17:28:51,AJENews,"RT @AJEnglish: THREAD ⬇️

48 bullets in two minutes.

In 2017, a gunman killed six people at a Quebec City mosque. Five years on, the attac…"
488,2022-01-27 06:34:24,AJENews,"BREAKING: Soldier opens fire, kills five guards at Ukraine military plant https://t.co/4vkMXjrTR1 https://t.co/I7tNullfGy"
489,2022-01-24 17:54:14,AJENews,BREAKING: Soldiers say Burkina Faso army has deposed President Kabore https://t.co/3GX0bCKKUh https://t.co/0ivcZ9x6y5
490,2022-01-24 14:06:20,AJENews,RT @AJEnglish: Burkina Faso’s president has been detained in an apparent military coup. Soldiers had earlier carried out mutinies at severa…
491,2022-01-24 10:15:17,AJENews,Burkina Faso President Kabore ‘detained’ by mutinous soldiers https://t.co/P4d6ATrZFi https://t.co/qLhgzzW2S2
492,2022-01-21 01:41:38,AJENews,"At least 17 people confirmed dead, 59 others injured in explosion in western Ghana https://t.co/VIpcRqbDs7 https://t.co/0bnXPtrzXk"
493,2022-01-20 10:49:56,AJENews,BREAKING: Pakistan: Deadly bomb blast targets Lahore’s shopping district https://t.co/bgZROoQX80 https://t.co/NXSErIoGTN
494,2022-01-17 11:06:31,AJENews,BREAKING: Fires in Abu Dhabi as Houthis announce operation ‘deep in UAE’ https://t.co/lW1ENRaX0h https://t.co/vwNAFeNgHT
495,2022-01-16 09:47:55,AJENews,BREAKING: Somalia government spokesman wounded in blast in capital https://t.co/jBkuee0qiF https://t.co/lygjMFEoPc
496,2022-01-16 07:04:15,AJENews,BREAKING: Novak Djokovic loses fight against Australia deportation https://t.co/DcCCoaF0Jd https://t.co/fi5D7wicLe
497,2022-01-16 04:36:41,AJENews,UPDATE: All hostages released after hours-long standoff at Texas synagogue https://t.co/xzD6SBxl2g
498,2022-01-16 01:17:19,AJENews,"UPDATE: One Texas synagogue hostage released, police say https://t.co/xzD6SBxl2g https://t.co/bmYTV7tBdh"
499,2022-01-16 00:35:36,AJENews,"Man takes hostages at Texas synagogue, officials say https://t.co/xzD6SBxl2g https://t.co/4WazZ3OaQV"
500,2022-01-14 07:07:30,AJENews,BREAKING: Djokovic faces deportation after Australia visa canceled again https://t.co/Du7M1AOihw https://t.co/T7rEzAKpuL
501,2022-01-13 09:33:36,AJENews,BREAKING: German court sentences former Syrian colonel to life in prison https://t.co/nbi5nyXO17 https://t.co/gpw7jtzRLg
502,2022-01-12 12:19:55,AJENews,BREAKING: UK PM Johnson admits to attending lockdown gathering https://t.co/jSGWbFcas8 https://t.co/7Ifj9kF7PT
503,2022-01-11 20:09:26,AJENews,"RT @AJEnglish: THREAD 🧵
 
#OnThisDay 20 years ago, exactly four months after the September 11 2001 attacks, the US opened a high-security p…"
504,2022-01-10 06:59:38,AJENews,"BREAKING: Judge reinstates Djokovic’s visa, orders release from detention https://t.co/J73Q4ZsixK https://t.co/AnPQVmsD2R"
505,2022-01-08 06:45:16,AJENews,Kazakhstan detains former security chief for treason  https://t.co/E4TTaVSWUR https://t.co/l4Xg05bmzq
506,2022-01-07 20:41:02,AJENews,BREAKING: US judge sentences Ahmaud Arbery’s killers to life in prison https://t.co/6tBVWVM5GH https://t.co/NKN7gnklG4
507,2022-01-07 12:05:22,AJENews,"RT @AJEnglish: Latest updates: January 7

Police have killed more protesters in Kazakhstan as unrest continues https://t.co/Xmx7Oy7jCV 

🔴…"
508,2022-01-06 14:15:55,AJENews,"RT @AJEnglish: Dozens of people have reportedly been killed in Kazakhstan, where protesters tried to storm gov't buildings on the latest da…"
509,2022-01-02 20:50:48,AJENews,BREAKING: Sudan PM Abdalla Hamdok resigns after deadly protest https://t.co/mDWa23eWWY https://t.co/iH4VM8ysSP
510,2022-01-02 06:45:45,AJENews,South Africa: Parliament building in Cape Town catches fire https://t.co/NjOUM5L3da https://t.co/pWfFp3Km4K
511,2022-01-01 03:43:43,AJENews,"Several dead, injured in stampede at religious shrine in Kashmir https://t.co/Zf4Bvr3Fj7 https://t.co/acAOt0Bqck"
512,2021-12-31 13:13:42,AJENews,"RT @AJEnglish: THREAD 🧶

Whether it was NFT FOMO or working from home JOMO, 2021 covered a lot of ground.

From a global vaccination roll-o…"
513,2021-12-29 14:18:54,AJENews,"RT @AJEnglish: ICYMI, here are some of the most memorable moments of 2021 👇 https://t.co/vf5wo3vaU7"
514,2021-12-28 16:34:18,AJENews,"RT @AJEnglish: THREAD 👇

There has been plenty of bad news when it comes to the state of the global environment this year. So here’s a look…"
515,2021-12-26 07:24:56,AJENews,BREAKING: South Africa’s Archbishop Desmond Tutu dies aged 90 https://t.co/Jrp3PxIZJq https://t.co/ucsGqpMVcE
516,2021-12-24 04:56:36,AJENews,At least 32 dead in Bangladesh ferry fire https://t.co/3dHTbGqpam https://t.co/pSDtwlEJ4z
517,2021-12-23 13:59:10,AJENews,"RT @AJEnglish: THREAD 🧵

As 2021 comes to a close, here's a look at some of the African authors who took the literary world by storm this y…"
518,2021-12-18 13:17:56,AJENews,"RT @AJEnglish: THREAD 🧵

It's #InternationalMigrantsDay. More than 45,400 people worldwide have died during migration journeys since 2014,…"
519,2021-12-16 08:34:46,AJENews,"RT @AJEnglish: The pioneering Black feminist and activist bell hooks has died at the age of 69. 

By styling her name in lower case, she wa…"
520,2021-12-15 20:16:26,AJENews,"RT @AJEnglish: Pioneering Black feminist intellectual bell hooks has died aged 69.

She died at her home in Kentucky from an undisclosed il…"
521,2021-12-15 06:19:58,AJENews,Dozens trapped in Hong Kong shopping centre fire: reports https://t.co/n9XPqi4mTW https://t.co/8HzIHswCKE
522,2021-12-14 04:39:22,AJENews,Indonesians flee homes after 7.3 quake prompts tsunami warning https://t.co/SS2tv5NxvB https://t.co/EahEBCETj1
523,2021-12-13 20:00:53,AJENews,BREAKING: Tunisia president announces referendum and elections https://t.co/CkpPHqXwX9 https://t.co/C65Zip3Nqr
524,2021-12-10 16:07:02,AJENews,"RT @AJEnglish: Al Jazeera interviews the recipients of this year’s Nobel Peace Prize, journalists Maria Ressa and Dmitry Muratov. Join the…"
525,2021-12-10 13:29:56,AJENews,"RT @AJEnglish: At least 53 people have been killed after a container truck packed with migrants from Central America crashed in Mexico. 

R…"
526,2021-12-10 10:36:53,AJENews,BREAKING: US wins appeal over extradition of WikiLeaks founder Assange https://t.co/NEXWOKGiUr https://t.co/SrIyLiHYu9
527,2021-12-08 13:56:28,AJENews,"RT @AJEnglish: India’s defence chief General Bipin Rawat, his wife, and 11 other people killed after a military helicopter they were travel…"
528,2021-12-08 13:13:43,AJENews,"BREAKING: India defence boss, wife and 11 others killed in helicopter crash https://t.co/LGFFdLfCVP https://t.co/Y5ZyeeHG2B"
529,2021-12-07 10:04:53,AJENews,BREAKING: Several killed as blast rocks Iraqi city of Basra https://t.co/WI6TF4ygqL https://t.co/UKLsSrbmf1
530,2021-12-06 06:01:35,AJENews,BREAKING: Myanmar’s Suu Kyi sentenced to four years in jail: Reports.  https://t.co/GSd4k4nBjV https://t.co/ec2lV73e87
531,2021-11-30 18:42:40,AJENews,BREAKING: Qatar defeats Bahrain 1-0 as FIFA Arab Cup gets under way https://t.co/LgV51tgK5c https://t.co/OfobHvYo2t
532,2021-11-30 09:47:40,AJENews,BREAKING: Uganda says it launched joint raids with DRC against ADF https://t.co/QqbOA5jJg3 https://t.co/a04HSw0z8M
533,2021-11-25 06:30:31,AJENews,BREAKING: Somali capital Mogadishu rocked by huge explosion: Witnesses https://t.co/PoQW6D05EM https://t.co/4Et3z4ZaEH
534,2021-11-24 19:01:40,AJENews,BREAKING: Jury delivers guilty verdicts in killing of Ahmaud Arbery https://t.co/naMf7CuuT6 https://t.co/f0OX4mPaZo
535,2021-11-24 19:00:27,AJENews,BREAKING: Jury delivers guilty verdicts in killing of Ahmaud Arbery https://t.co/naMf7CuuT6
536,2021-11-21 13:06:51,AJENews,BREAKING: Sudan’s Hamdok reinstated as prime minister after political agreement signed https://t.co/c73cRA6yY9 https://t.co/aeUluALaLT
537,2021-11-21 13:00:30,AJENews,"RT @AJEnglish: ⭕ LIVE: In Sudan, an agreement has reportedly been reached to reinstate deposed leader Abdalla Hamdok as prime minister. 

R…"
538,2021-11-19 18:24:01,AJENews,BREAKING: Kyle Rittenhouse found not guilty on all charges https://t.co/08uYQ91wZO https://t.co/gqGFg8qiYO
539,2021-11-19 11:51:38,AJENews,BREAKING: UK moves to ban Hamas as ‘terrorist organisation’ https://t.co/z6ugaZi4cg https://t.co/r3BZMZn85V
540,2021-11-16 08:45:19,AJENews,BREAKING: Libya’s Haftar announces he will run for presidential elections https://t.co/oG4KJht22W https://t.co/tK2NtODvtX
541,2021-11-16 08:28:06,AJENews,"BREAKING: Two explosions heard in the Ugandan capital, Kampala: Witnesses https://t.co/3ZB0gj4gwA https://t.co/rHfbSZgh9W"
542,2021-11-15 10:29:06,AJENews,BREAKING: US journalist Danny Fenster released from Myanmar prison https://t.co/wD2Nik7OFh https://t.co/d13TykMxr4
543,2021-11-13 19:57:10,AJENews,BREAKING: Negotiators at the UN COP26 summit in Glasgow reach deal on climate action https://t.co/SBVNJrzA9L https://t.co/CfG9ovV3tY
544,2021-11-12 10:18:34,AJENews,BREAKING: Afghan mosque hit by blast during Friday prayers: Reports https://t.co/9vDhKoroco https://t.co/w5QkA0tIVG
545,2021-11-12 06:44:27,AJENews,BREAKING: US journalist Danny Fenster jailed for 11 years in Myanmar https://t.co/W4Wqx9MFTB https://t.co/RMCQ5CJWls
546,2021-11-11 10:38:06,AJENews,BREAKING: Former South Africa President De Klerk dies at age 85 https://t.co/SCJg4Xgtrx https://t.co/KBqy1HKroS
547,2021-11-10 14:06:38,AJENews,"RT @AJEnglish: “We’re hungry, sick and cold but they told us to go back to Syria.”

After travelling long journeys in hopes of a better fut…"
548,2021-11-10 06:41:29,AJENews,BREAKING: UN climate agency publishes draft of final Glasgow deal https://t.co/J90mrpZkZ9 https://t.co/TNs1cmE618
549,2021-11-09 16:27:19,AJENews,"BREAKING: UN staff detained in Ethiopia’s capital, world body says https://t.co/zCAso8y1uI https://t.co/7U0q73iYsL"
550,2021-11-09 13:01:06,AJENews,RT @AJEnglish: Tensions are rising along the Belarus-Poland border as thousands of migrants and refugees try to make their way into the EU.…
551,2021-11-03 08:51:15,AJENews,BREAKING: Ethiopia’s war marked by ‘extreme brutality’ from all sides: UN https://t.co/a14c1kTLtA https://t.co/mWsRM57RVL
552,2021-11-02 15:28:20,AJENews,BREAKING: Ethiopia declares nationwide state of emergency https://t.co/k8QvID5TD4 https://t.co/k7Ojcffvrz
553,2021-11-02 09:23:56,AJENews,BREAKING: Afghanistan: Twin blasts reported near military hospital in Kabul https://t.co/0umGtU0TO8 https://t.co/Ki4moNCXVR
554,2021-10-27 11:41:34,AJENews,BREAKING: African Union suspends Sudan over coup https://t.co/LZyhtJyJ7M https://t.co/6pti2ZaCYM
555,2021-10-26 12:28:16,AJENews,BREAKING: Sudan army chief says PM Hamdok is 'at my residence' after coup https://t.co/lweb06kH6G https://t.co/7UMUsCPDv7
556,2021-10-25 10:25:00,AJENews,BREAKING: Sudan’s military ruler dissolves ruling council and declares state of emergency https://t.co/4UIt6mvHzk https://t.co/UVqjNE5Kjv
557,2021-10-25 08:09:30,AJENews,"RT @AJEnglish: Sudan's PM Abdalla Hamdok is under house arrest for refusing to support a military coup attempt, says information ministry…"
558,2021-10-25 03:48:52,AJENews,"BREAKING: Sudan's PM Abdalla Hamdok under house arrest, reports Al-Hadath TV https://t.co/kXAwTQQqzZ https://t.co/OhZ5yRYDnE"
559,2021-10-20 08:02:06,AJENews,"RT @AJEnglish: Two roadside bombs exploded near a bus carrying troops in Syria's Damascus early on Wednesday, killing at least 13 military…"
560,2021-10-20 06:10:19,AJENews,BREAKING: Bomb attack kills 13 Syrian military personnel: state media https://t.co/DgP7y0w8DT https://t.co/jb3KxYq5Gj
561,2021-10-19 16:05:10,AJENews,"RT @AJEnglish: Exclusive: The Taliban says it’s working to put together its own air force.

Al Jazeera’s @osamabinjavaid obtained access to…"
562,2021-10-19 10:51:44,AJENews,"RT @AJEnglish: The University of Oxford is failing students when it comes to complaints of sexual harassment, a two-year @AJIUnit investiga…"
563,2021-10-18 12:15:09,AJENews,"BREAKING: Colin Powell, former US secretary of state, dies of COVID https://t.co/puS38Cvhti https://t.co/W54WM4kboU"
564,2021-10-15 14:17:55,AJENews,BREAKING: UK MP David Amess dies after being stabbed during meeting https://t.co/lozxT3xwwq https://t.co/cm979EhuCB
565,2021-10-15 12:55:33,AJENews,BREAKING: UK MP David Amess stabbed at local office https://t.co/lozxT3xwwq https://t.co/Ly1mOtgv5g
566,2021-10-15 10:36:31,AJENews,"UPDATE: Death toll in Kandahar mosque explosion jumps to 32
https://t.co/nrnnK9Wh0x https://t.co/VPJm5KngFe"
567,2021-10-15 09:27:02,AJENews,BREAKING: Explosion hits Shia mosque in Afghanistan’s Kandahar https://t.co/nrnnK9Wh0x https://t.co/fz6lSVZ7h6
568,2021-10-14 11:31:25,AJENews,"RT @AJEnglish: This is the moment Al Jazeera's @ZeinakhodrAljaz was interrupted by gunfire and RPG explosions in Beirut.

Several people ha…"
569,2021-10-14 10:53:44,AJENews,RT @AJEnglish: ⭕ LIVE: Gun battles break out in Beirut after a shooting at a Hezbollah-led protest. The Lebanese Army has intervened amid s…
570,2021-10-14 10:04:15,AJENews,RT @AJEnglish: ⭕ LIVE: Gunfire and explosions heard in Lebanon’s Beirut where crowds had gathered to protest about the investigation into l…
571,2021-10-14 09:52:12,AJENews,"One killed, several wounded in gunfire near Beirut protest https://t.co/euZoK20IYq https://t.co/JIGDJ7D8XC"
572,2021-10-13 19:34:55,AJENews,BREAKING: Several people killed in bow and arrow attack in Norway https://t.co/Cacti2DJ8N https://t.co/k6ogsZeTey
573,2021-10-11 08:54:00,AJENews,‘Huge fire’ at Lebanon’s Zahrani oil facility contained https://t.co/sF2ltYv9G0 https://t.co/g8d2JXHCtS
574,2021-10-11 06:33:27,AJENews,Fire breaks out at Lebanon’s Zahrani oil facility https://t.co/sF2ltYv9G0 https://t.co/J8thUMg80N
575,2021-10-08 09:49:23,AJENews,RT @AJEnglish: The 2021 Nobel Peace Prize has been jointly awarded to journalists Maria Ressa from the Philippines and Dmitry Muratov from…
576,2021-10-08 09:04:46,AJENews,BREAKING: Maria Ressa and Dmitry Muratov win 2021 Nobel Peace Prize https://t.co/ZMD8BnD8gO https://t.co/DwuESv2aeW
577,2021-10-07 16:41:57,AJENews,BREAKING: Saudi Arabia-led consortium completes Newcastle United takeover https://t.co/PViPJBGBYE https://t.co/fTIqNtn7rf
578,2021-10-07 11:11:16,AJENews,BREAKING: Tanzania’s Abdulrazak Gurnah wins 2021 Nobel Prize in literature https://t.co/BEnUO90kkt https://t.co/bvdKSbvIP0
579,2021-10-05 12:29:57,AJENews,RT @AJEnglish: ⚡Here's what you need to know about the Pandora Papers 👇 https://t.co/Dnokrzq41h
580,2021-10-04 19:46:46,AJENews,"RT @AJEnglish: While Facebook, Instagram and WhatsApp aren't competing for your attention, read our thread 🧵 on everything you need to know…"
581,2021-10-03 11:59:42,AJENews,BREAKING: Several killed in blast outside Kabul mosque https://t.co/Hx15ycnJgw https://t.co/ha0dpKQGiN
582,2021-10-01 16:44:18,AJENews,BREAKING: Georgia arrests ex-president Saakashvili after return from exile https://t.co/OlGGBSRFpf https://t.co/Y7yZ5830cM
583,2021-09-30 14:17:47,AJENews,BREAKING: Ethiopia orders expulsion of 7 top UN officials over ‘meddling’ https://t.co/HBMZbQnOe6 https://t.co/W8n0z95MCv
584,2021-09-30 11:25:21,AJENews,"BREAKING: Sarah Everard: UK police officer gets life term for rape, murder https://t.co/2wPEntTnLb https://t.co/MermON89e6"
585,2021-09-30 09:09:10,AJENews,BREAKING: France’s Sarkozy convicted of illegal campaign financing https://t.co/vOVqKrBfRr https://t.co/nTSnhOmzop
586,2021-09-29 11:18:37,AJENews,BREAKING: Tunisia’s president names Romdhane as country’s first female PM https://t.co/Nxft9hb5nb https://t.co/awCyXaF0qA
587,2021-09-27 17:47:29,AJENews,"World leaders speak on final day of UN General Assembly 

Latest updates: https://t.co/QdcbywSipE https://t.co/wCWuIX0Oy5"
588,2021-09-26 17:53:47,AJENews,BREAKING: Magnitude 5.7 earthquake hits south of Philippines capital https://t.co/u2Lx6KwtCu https://t.co/PRnbMwbd0q
589,2021-09-26 07:23:41,AJENews,BREAKING: Three Palestinians killed by Israeli forces in occupied West Bank https://t.co/pwuQRUjzNW https://t.co/UoBjfr2GEC
590,2021-09-25 01:52:41,AJENews,"Canadian PM Trudeau says Kovrig, Spavor have left China https://t.co/HGvTwyW6Hu https://t.co/bd4lkQ8njJ"
591,2021-09-23 13:50:05,AJENews,World leaders speak on day three of UN General Assembly. The latest updates: https://t.co/wvvb4sjIZ2 https://t.co/aiDSoHgwuz
592,2021-09-22 18:53:01,AJENews,"RT @AJEnglish: The US is providing more than $290m in additional humanitarian assistance for Yemen, Secretary of State Antony Blinken has s…"
593,2021-09-22 14:06:24,AJENews,"RT @AJEnglish: World leaders address the #UNGA for a second day at the UN headquarters in New York.

🔵 Follow our LIVE blog for the latest…"
594,2021-09-22 09:48:44,AJENews,Shots fired at car carrying Ukrainian president’s aide https://t.co/4ywdPHnTXs https://t.co/0NR0UrfwMd
595,2021-09-21 20:45:18,AJENews,"Chinese leader Xi Jinping tells UN China will stop funding coal projects overseas.

LIVE updates: https://t.co/pU1gvK0s5H https://t.co/fDpgE69Lyh"
596,2021-09-21 19:28:32,AJENews,"DRC leader Felix Tshisekedi tells UNGA: ""Africa does not need charity.""

LIVE updates: https://t.co/pU1gvK0s5H https://t.co/R2QtBQTc94"
597,2021-09-21 18:35:04,AJENews,RT @AJEnglish: @marwanbishara Qatar’s Emir Sheikh Tamim bin Hamad Al Thani called for end to Israeli occupation of Arab territories and the…
598,2021-09-21 18:34:34,AJENews,"Iran wants resumption of nuclear talks: Iranian President Ebrahim Raisi tells UN.

LIVE updates: https://t.co/pU1gvK0s5H https://t.co/nTv6UU5EDR"
599,2021-09-21 17:19:06,AJENews,"Our efforts in Afghanistan were ""not in vain"": NATO Secretary General Jens Stoltenberg tells Al Jazeera. 

LIVE updates: https://t.co/pU1gvK0s5H https://t.co/kqvQ19HXrP"
